Id	Request	Normalized Score	score
6494	Why did everyone list universities? Aren't there any other types of infosec policies?	-1.186637798	0.045019042
388839	"Hi, J.delanoy, I was just wondering why you did <url>. If in your opinion that text shouldn't be there, why not just delete it completely?"	-0.204023479	0.385348958
559	I've done a PHP wrapper but don't have enough reputation to edit it in. Could someone link to it?	0.181746272	0.602428308
4952804	So you are having multiple instances of a form structure (same structure) one for every user and you want to save *only* the corresponding user's info when that form's save button is clicked. Is that the correct requirement?	0.295005926	0.663282011
623841	Then maybe admins should focus on copyright infringements and avoid the leader/educator/cop/parliamentarian roles that they cherish so much.  Could 1000 admins handle this?	-1.312195388	0.030426307
2487989	"Let's talk about the error in a little bit more detail, Sergey. What is the output you get and what is the output you expect?"	0.545608696	0.782140009
2364	Twitter is a knowledge repository? Really?	-0.13874389	0.42144212
349693	"If I were to find information on the typical age of instance for hyperparthyroism/OFC, what section would that fall under? Epidemology?"	-0.06258986	0.464376415
6246090	What do you mean it is still running?  Is it not at 100%?	-0.308758931	0.329576025
3022872	"In the one that works, you've got a space between the URL and `no-repeat`. What happens if you add a space between the URL and `no-repeat` in the ones that don't work?"	0.249042999	0.63899573
4159547	"Emulating how a fish ""thinks"" is the way to get it really right, worse you can't even start on a rough heuristic until you know what a ""fish-like swimming path"" *looks* like. Do you even have a way to judge how you're doing?"	-1.264063977	0.035474349
2952	"Early on (9.3 timeframe), we were advised by ESRI to not use the geometry datatype for feature classes that participated in topologies or networks (we were experiencing some severe performance issues).  Maybe someone can comment as to whether this is still an issue?"	0.095636537	0.554335849
161335	"Sorry, I know nothing about Python. Is that Pygame and Django just like .Net Base class library?"	0.093466705	0.553110454
591034	"Hi. Just out of interest, are you by any chance the same Tom Walker who maintains this <url>?"	0.581440125	0.796908306
3982	"@chi Sorry for the confusion, I meant a proportion for forest cover, and a binary indicator for presence or absence at each country. I think I get what you are saying here, would the assumption of not having an evolving generating model essentially be an assumption of 'stationarity'?"	0.314189684	0.673227327
8046665	"but how you represent that in the datastore, i know that you can have a list of keys like parameter in your class, but in the datastore? you made a third entity to strore the keys of the entities in the relationship?"	-0.117366505	0.433422851
7622339	Is `MPSection *section = [self.sections objectAtIndex:indexPath.row];` correct? or did you mean `MPSection *section = [self.sections objectAtIndex:indexPath.section]`;?	0.100270923	0.556951329
445909	"I'm curious what your reasoning is in saying <url>'s edits are in ""good faith"" and not blocking him when the two edits right before that were both vandalism of user pages. It seemed quite a slam dunk to me, did you happen to see something I missed?"	0.5149547	0.769028007
15118	"Can you post a bit more context, please? What's in `$query_string` and where do you get it from?"	0.241872636	0.635152898
1541	"Didn't some (earlier?) versions of Windows label the IE desktop icon as ""The Internet""?"	0.073189449	0.541636076
7091478	"Sorry to up this, I found it via google, but it seems to work when the private static final field is a primitive type. Does anyone have an idea why ?"	1.358137353	0.973822076
237529	"Do you mind if you tell me why do you add duplicate links to the article? More specifically, why do you add internal links to the See Also sections when those links are already in the article navbox?"	-0.616034628	0.189416256
4839083	"As I recall, SoftIce was very sensitive about which version of Windows it was running on. Have you made sure the version you installed is compatible with whatever service pack you are running?"	0.510673761	0.767162444
9369	No garlic?  Are you sure this is a Caesar dressing?	-1.027928596	0.070988378
3653425	"Since you're only trying to detect gnome vs kde, is there a particular set of distros or configurations you're targeting? How general does the solution have to be?"	0.525194206	0.773456186
313008	"Do you think <url> warrants instant removal? I'd rather not leave the article there until after the election, in the interests of fairness to other non-noteable candidates do you think instant removal is warranted?"	0.438730979	0.734591238
472273	"""Redirecting is blanking"" would be more accurate. Or maybe ""redirecting is redirecting""?"	-0.121717442	0.430979076
495766	Thanks. Anything else?	0.965477486	0.916091704
452610	"If you want I could simply remove the maps from each article, its not that important. What do you think?"	0.417754936	0.724677126
7474861	"Yeah, and why don't it try to convert 'abc' to int and add to 1? Apples + Bananas gives you what?"	-1.302967906	0.031345074
7393256	"My god, the code got all mangled. The insert code capability here is atrocious, just mangles the code and leaves out tags... How do I fix this?"	-0.90440545	0.098177224
2915540	Sorry Allen...Have you been able to reproduce the users problems ? do you trust the user ?	1.457984444	0.981366863
527356	"Do you have ""remember me"" set in IE? If not are you using the login link?"	-0.208190568	0.38307481
619633	"BTW, nobody else has been keeping that page updated as much as I have worked on it for the entire hockey year, and it would be dead and empty without my work. So, why don't you be positive and praise my work instead of being so picky on such a minor, insignificant thing as putting 'vacant' on-top instead of below a player who no longer is on the team?"	-2.290025353	0.00053496
2428564	"I don't think this is possible as written. When N is very large, the expected product of widely separated xi must be very close to zero, and we can find a set of 1/p + 1 that must essentially be mutually exclusive despite all having probability p. Perhaps you meant E[xi xj] - p^2 = ... ?"	1.047571411	0.932742278
6273260	@There: That's a lot of code to wade through.  Are you saying you can't possibly simplify it in any further?	-1.010630261	0.074403598
35223	"Yeah, sorry, that's how I wrote it in the code but it was a mistake in my comment. Any idea why could this be caused?!"	0.065581173	0.537321256
89874	"Hey, what was with the fact tag? Do you dispute its name?"	-0.700827884	0.158369246
8638711	Must it be dependent? Is GuiceFilter dependent on the container?	-0.238167551	0.36683814
41263	Please make your question more understandable. And provide an example... What sentence is not clear for you?	-0.135318241	0.423357403
333431	"On second thought, the mix of pseudo-politeness, vulgarity and threats is...really creepy. Could ya...stop?"	-1.54023038	0.013891777
627346	"One wonders, of course, who ""Elliott of Macedon"" would have been. Probably something analogous to Brian of Nazareth but in a Macedonian phalanx?"	-0.542247642	0.219276358
199891	Indef-blocked. Any idea whose sock this is?	0.178524628	0.600652037
3394587	"It's not hard to, say, brute force this in Prolog, but the performance will be horrible.  Does anyone think this has a PTIME solution?"	0.142207378	0.580492431
9252	"Speaking to it from a programming perspective, what on earth is ""too long"" about a simple 50-character sentence?  The original is straightforward and understandable to your target audience; why do you need to shorten it further?"	0.205434348	0.615421456
8531020	"Just to be a bit of a stinker: your title isn't really a question, nor is it a good indicator of what you're actually asking. Consider revising?"	-2.060300536	0.001623739
7772540	"Yes, it is an option, but I have no experience using them. Can you direct me to the correct libraries so I can have a look at them ?"	1.419483064	0.97871135
554057	"If you can remember, would you mind giving a bit more information about this photo e.g. where you took it?"	0.76841316	0.863839471
5896577	"In that code, `zgrep` is a bareword. What *exact* code are you using to execute zgrep?"	-0.247594351	0.361779532
629461	"I use Linux for all practical purposes too, but I have Windows on my laptop because the wireless card does not work with Linux. Are you in Moldova or abroad?"	0.289898811	0.660614634
180947	Before I prod this article. Do you want to save it by adding some independent citations to it to say why it's important independently of UNE?	-0.142887902	0.419127685
8088545	@Kerrek SB : What do you think about when talking about a formatted output ? stringWithFormat does not do the job ?	0.095363412	0.554181632
7368069	It didn't crash for me.  What errors are you getting when it crashes?	0.701270963	0.841783684
39610	"Can you please describe in more detail what you mean with ""inclined""? Should the line go from the upper corner of a cell to the bottom opposite corner of the same cell, or should it cross several cells?"	0.693794191	0.83919006
173657	"Did you mean to also remove the Breitbart reference from the ""Incidents"" section?  Have I missed a meeting?"	-0.26427254	0.35288907
627338	"Many people have mentioned this mythical facillity - I've never found it, and assumed it was only available to sysops, which I am not. Is this the case?"	-0.418716453	0.274864467
522407	The anon is clearly in violation of the three-revert rule. Do you know where this can be reported?	-0.052786762	0.469944387
5625693	I'm expriencing the same thing. Did you resolve this?	0.626995647	0.81479565
700995	At what point is the error thrown? Are you trying something like User.find() or is it through a relationship?	-0.284671443	0.342123907
221621	"Hi- The Magnificent Clean-keeper- I note that you recently removed a contribution I made to the <url> page, citing lack of ""notability"" as the reason. Iu2019m not saying you where wrong to do so (notability is an important criteria in the Wiki project), however, since the definition of ""notability"" is hard to pin down, could we discuss this particular instance, in greater detail, at some point?"	0.763210301	0.862209587
2110046	So how do you get it working again?  iisreset?	-0.060792097	0.46539702
620145	You are welcome. Do i correctly understand that you plan to use the <url> account as your primary account from now on?	1.069530259	0.936731362
550	You tagged this as bayesian and machine-learning.  What kind of data analysis are you interested in?	0.042127262	0.52399458
5801	"I never understand why people get annoyed at Python's required indenting. I *hope* you were going to indent your code anyway, right?"	-0.789491693	0.129692634
4704329	I'm having the exact same problem. Did you ever find a solution?	0.673382971	0.831969088
2671443	Not sure I'm reading the question correctly.  So each user books a cottage(s) 60 times a year?	0.669436491	0.830549212
7193483	How would you represent your distribution? - alternatively - are you looking for a specific solution for gaussian distribution?	0.45369198	0.741550017
3880813	"I have got a problem with your solution: the keys in your hashtable are not unique (if A[] = {1, 1, 1, 1} what is H ?). So how do you prove that H.get() is o(1) ?"	-0.615895685	0.189470022
2173	"I'd prefer it to be more generic, but that it SHOULD include the UK. Surely there must be Mint.com clones that have worldwide coverage?"	-0.272433514	0.348567528
586491	Yes I can. Is it an alternate account?	0.575688301	0.794578734
3274286	If its your homework you should possibly do it yourself. Have you even tried it?	-2.162586199	0.001002776
543807	"I'd be shocked if no one has asked you this yet, but you do an enormous amount of work keeping the bio articles free of vandalism and nonsense as well as filling them up with useful content ;) You seem like you could use a few extra buttons on your toolbar. Are you interested in being nominated for adminship?"	1.501822189	0.984041968
10383	"Despite my best efforts, I've been unable to find the coordinates for the <url>: it's a specific little spot somewhere on a rail line between two villages, 3 miles apart.  Is the ""coord missing"" template appropriate, since they're missing, or is it inappropriate, since I believe that no reliable source has that information?"	0.447638098	0.738745614
268912	"What do you suggest we do with the ''citation needed''?  Once we remove that, I would say it's pretty close to a GA.  What do you think?"	0.416490319	0.724073642
141947	"Replied on my talk. BTW, do you have access to the paid NYT articles or any of the paid newspaper archives?"	0.254995356	0.64217519
620647	"Oh, no, sorry. Why do you want to talk to me on IRC?"	-1.000775637	0.076404516
21523	can you please be a little bit more precise? How do you suggest I get joint probability of all 5 vars being in top 5% and then probability of at least one hitting top 5%?	0.073406262	0.541758966
14279	"Please tell me when it turned out that Mach principle is wrong? And how this ""wrongness"" is manifested?"	-1.217138433	0.041037685
1711	"Should be a community wiki question then?  There isn't a right answer, I believe?"	0.674901964	0.832513549
3770654	Are you running the latest version of PhoneGap - i.e. clone from the github repository?	0.543912812	0.781426014
7647016	I am pretty sure SendGrid has this type of import and throttling build into their service. Why are you *doing it yourself*?	-0.915785757	0.095391659
9128	Same here. @germanus Can you provide more information?	-0.349743032	0.308666793
2400312	Well i would do that but i don't know how to. Maybe you can show me on thizs example please?	0.833330621	0.883069598
159023	Glad to see that link go blue. Have you seen the <url> on Google Books?	0.440333448	0.735341113
97511	"I have reviewed your nomination for <url>, and still have a question. Could you reply at its nomination?"	0.201684357	0.613372753
5645	"Your question is great, unfortunately it's very similar to a previous (very highly rated) [question](http://stats.stackexchange.com/questions/3). Perhaps you could change your question to just ask about websites?"	-0.097829227	0.444426374
1081325	How does an object type change dynamically?  Do you have a vehicle base blass and two derived classes: car and bike?	0.567846472	0.791377242
504145	"Got terrible ratings at my RfA. Other than that, I'm just trying to get over 1000 edits this month... You?"	0.090876577	0.551647037
6632993	you should post your xml layout here. What you have implemented so far?	0.484202026	0.755442522
360795	"Who does not want to see such questions might want to include poll and subjective into the ignored tags. ;-)
What is the point of it being a wiki?"	-0.812291567	0.122939631
228874	"Having said that, I don't want to drive anyone away just because they can't write well. The question is, where do you begin?"	-0.919693695	0.094448658
5580920	"I'm slightly surpirised that this post just got to 1k views and still there's no voting on the answers. Is that just laziness, are viewers lacking voting rights or is there something wrong with the answer(s)?"	-0.727710482	0.149266048
329143	I can't remember if I asked/checked to see if it got to you? So... did it?	-0.525404475	0.226453386
6068705	do you have a definition for complexity?  Do you know Big O Notation?	-0.164873515	0.406897304
127846	"Listed by designation, new to me? have you a guideline or discussion reference for that?"	-0.114706251	0.434918288
5992	"[MultiseatX](https://help.ubuntu.com/community/MultiseatX) gives you independent displays, but there's no easy way of switching input devices between them and I'm not sure if it's possible to mix X and console.  What if you just ran X normaly with a fullscreen terminal on one monitor?"	-0.013288027	0.492427375
235780	"Hi, thanks for your help. There is also this sentence ""Asukkaista 84,5% oli ruotsinkielisixe4 ja 15,4% suomenkielisixe4 vuonna 1970 ja kunta oli kaksikielinen."" What does it mean, please?"	1.549681616	0.986579793
19034	"Fails [1, 2, 4, and 5](http://meta.programmers.stackexchange.com/q/350/209)?  Maybe 6?"	0.255676407	0.642538351
7679543	Why are you holding this as a string? Can't you convert them to a dictionary?	-0.436992687	0.266223412
7479670	"Good advice, @Spacedman. Care to write that down in a form of an answer so I can upvote you?"	1.016891885	0.92684684
3512	*@asksuperuser* - These generally are not some the open-source WordPress community focuses on doing. Do you need these for your own use or because someone you are developing a system for has stated that having them is a requirement?	0.056900981	0.53239319
4268110	"What are you trying with
[Names init];  ????"	-0.552593957	0.214933303
68091	Wassat? LeaveVissToYou?	-0.938584725	0.089986963
3447476	"""1 to over 200"" - what's the actual upper bound? and how big are the cards, normal playing card size?"	0.31192405	0.672058985
620687	"That's ""fucking consistent naming-schemers"", please.  Unless there's some actual reason for a) restriction to highways, b) infeasibly small stub categories, and c) inconsistent capitalisation?"	-1.573601396	0.012288031
84756	"Thank you for your Wikignome-like edits.  What do you think, substantively?"	1.802679264	0.994991705
371085	"Here's a question for you: I have seen ""kvatrutafl"" identified as <url>. Is this accurate, and do you know any good sources of information about kvatrutafl (or about backgammon in medieval Iceland and Scandinavia)?"	-0.054067063	0.469216843
627373	"And DAB uses a very foul language, persistently, is that right? Did I not talk to you about that already?"	-1.319960923	0.029670497
22457	Could you cite a reference please? Is the rule based on the noun closest to the verb?	-1.930048461	0.002914826
4511945	@zobgib: Which regional was this? Can you provide a link to the problem hosted at live archive?	0.25229708	0.640735109
6590690	"Thanks, Dimitry.  I responded on the other board as well, but do you have any samples of a wrapper-based timer that I can use?"	2.086644044	0.998563081
624511	"Regarding your time setting, I'm a little unsure what you want to do - there are only two things you can change - the timezone offset from GMT, which you set at the bottom of the screen by selecting the correct offset for your location from the list - I'm guessing Asia/Calcutta would be about right, and the way the date/time is displayed, which you choose from the list of five options at the top of the screen. What problems are you having ?"	0.732192623	0.852217051
2384441	"I'm not sure what you mean. The uploads will be public so you don't need to be logged in or anything, and the file checks can be done on the other servers after upload?"	0.390561799	0.711559175
506658	Hey Kumioko! I have a quick question - do you do photo requests in NOVA and/or DC?	0.445217026	0.737619716
627083	Subukan kong ipagtatanong-tanong ang pangalan ng lola mo sa mga kaibigan kong native dito. Sa Tuguegarao ba siya/sila mismo o sa ibang mga karatig-bayan?	-0.654988675	0.174714323
5971595	@Mitch: I have given you my answer. Can you give your's now?	-1.483013656	0.017062526
5840281	Is the array supposed to be dynamic? i.e. you can update the array after the pre-process step?	1.135288553	0.947581279
339231	"Yeah I'd be happy to look at the list, however can't promise much! Shall we discuss it on the article's talk page so that any comments are in the relevent place?"	1.20705302	0.957678694
400216	Thank you ''very much'' for partaking in my effort to have a listing of stable article revisions. How do you suggest we get this project off the ground?	1.732400125	0.993335529
328920	The copyediting is being done as I speak. Anything else you can think of?	0.371030208	0.701958994
5054	"I have to say that I don't like the output, harder to read and code isn't formatted with the correct colors. Could there be an optional output for how it is printed?"	0.782868048	0.868298258
13	For what country? Could the data from openstreetmap be complete enough for your locality?	0.591564365	0.800970249
565445	Anytime. How do you like this closer crop?	0.751548256	0.858508051
628242	Interesting.  Would you mind asking at which Sae Gae seminar on what date it was taken?	0.971567295	0.917424364
2595497	The easiest language to do a task in is often the one you know the best! Which languages/tools do you already know?	0.680401948	0.834475418
7027594	"How are you hiding the image? Are you using a javascript framework like jQuery, Mootools or Prototype?"	0.318884946	0.67564317
59275	"I don't know, the only thing I can think of is that I changed his name to ""Psycho Derek"" for Wikipedia:CommonName purposes. Or he's in guest stars?"	-0.220339304	0.376467981
272252	I looked at the quotations and they seemed aligned to me.  Is there something that I'm missing?	0.404179395	0.718165071
412434	"Ha, you're too kind to me, my old friend. MK one day, promise?"	0.908200208	0.902758168
438343	"Hello, I noticed you recently did a lot of work on the ''<url>'' page. I was wondering if you know of the origin of the word ""Nassarius"" - its etymology/ what is it named after?"	1.114793561	0.944370784
1345	Great question. Perhaps it should have the pronunciation tag?	0.971213059	0.917347284
4318051	The fastest way depends strongly how the bitmaps are stored before the algorithm.  NxM Matrix or bitfields or?	0.239336952	0.633790663
373206	Don't you think you should remove the welcoming plate of cookies you left at User:Dococe page???	-1.588432596	0.011628405
179351	"@Mark Trapp, a similar question has already been closed on StackOverflow. This was understandable, but if we can't have this kind of discussion on Programmers, then where can we?"	0.394324953	0.713391962
626894	Your early edit's clearly indicate that you were not a newbie. How do explain this?	-0.842659591	0.114333558
124829	"For one phonological citation I need an uppercase ""I"", as in ""Italy"", with _serifs_ to distinguish it from lowercase L.  You advised ""The Classic skin uses a serifed font, if you can accept a personal solution.""  I'm sorry, I don't catch your meaning.  Where do I find the Classic skin, what is a personal solution, and why wouldn't I accept it?"	-0.623213606	0.186651028
8262957	You wouldn't be allowed to ask and post comments if you were not logged in. What kind of programmer are you?	-2.960289146	1.17E-05
6197145	"yes, just put all these lines inside your function and replace the actual values with the argument names. what's the problem ?"	-0.233867198	0.36915356
4457878	write and format work in Perl 5. Why do you want/need to change it?	-0.034409986	0.48039704
342431	???You wat?	-1.794476356	0.005180573
1063246	"I think you have to specify your question more. Is the problem splitting the image, or doing the sobel kernel convolution?"	0.112476147	0.563827361
2398713	Is it running debug mode? Is Visual Studio attached to the web server?	0.126859621	0.571905703
153742	An article about a craver named <url> needs some work. Can you clean the article up?	0.101565934	0.557681748
626556	"Done, I think. How does that look?"	0.175096585	0.598759677
576947	"I noticed you added the Jean Chretien link to the homepage, which is nice, but you didn't put any comment for the changelog and you also didn't bump of the last article, you bumped off the 2nd last article.  Why?"	-0.502055456	0.236618538
5629044	"Maybe show some code and/or image examples. If compatibility is important, have you considered using an animated GIF?"	1.063832534	0.935714443
97050	"Hi Mike--The above article has now been looked at by two folks who have marked it ""good article."" How do I either get rid of the unreviewed article tag or get whatever feedback I need. I have left notes at the request for feedback page twice now.Can you help?"	0.279738546	0.65528418
225160	"Hi David, you're good with images. Anything you can do to clean up <url> so it's useful on ITN?"	1.81664532	0.99527331
341474	"Got that ''Spin'' article in the post today; should prove helpful. Also, I've added a Musical style section to the <url> article; any particular thoughts on what song would best exemplify the Dinosaur style?"	0.476488613	0.751968705
1162	Do you know how far apart the trusses are? How thick the plywood sheeting is?	0.151687386	0.585777471
1918475	I added two. Happy? ;-)	0.916928178	0.904884726
7271462	"tried loading with image/1.png external, and it worked as for stacktrace none was given when app was starting only nullpointerExeption when image should be shown. Since it worked on from external do i still need images inside jar file?"	0.12381729	0.5701994
7084555	Your datatype is Datetime or Date or Varchar ? Sql Version ?	-0.142504396	0.419341757
346679	"Hi there, seems like your warning to <url> didn't work and the IP user has again removed sourced information on the <url> article. Is it time to block the IP user?"	0.342755622	0.68780952
7115	"Ah, I understand now. You're looking for answers like sharepoint or some other document management system?"	0.23284944	0.630297754
7274149	Version 1.2.0 has now been released: http://www.redmine.org/projects/redmine/wiki/Changelog#120-2011-05-30. Can you try that instead?	0.15832816	0.589470487
5526272	"did it find the vehicle? i.e put a breakpoint inside your var number = $(this).find(""number"").text(); is it actually hitting the bp?"	0.47096876	0.749466712
2707	"I'll never understand the alcohol thing.  Our brain is our livelihood, and so many of us spend so much time and money on products that poison it and decrease its effectiveness?"	0.117536561	0.566672712
1651	@I Never Finish Anythi madness would be great Fun. How do I get infested by madness?	-2.533113509	0.000148024
6087715	How are you doing your shared memory? With shm_open and mmap?	0.561895643	0.788928254
367312	#NAME?	-1.452307132	0.019006039
28202	"Isadore ... Well! you have heard of it now :-) Do none of your sources mention it, or do they contradict what Ingram noted as part of the 'Genesis' of the poem?"	-0.061337046	0.465087624
7203	"I'm not sure I would say either of those phrases as it's unclear to me what they would mean, exactly.  Could you give a bit more context?"	-1.429393616	0.020576218
9460	"Please forgive me, I'm working on a 20-year-old High School math & physics education. So are two overdots the second derivative?"	0.212961037	0.619523685
173261	"We can, but that's just a page revision. The file revisions, containing the actual media, are the ones you want, no?"	-0.372882528	0.297124328
105725	"I've ""finished"" the article now. But do you know if the commentary mentions anything more about the phrase, other than it being written by Ken Keeler?"	-0.166504638	0.405993379
3224	"Also, on re-reading your question it is not clear what you mean by ""minimum eigenvalue initial correlation matrix"". Could you clarify what you mean by that term?"	1.55515279	0.986846409
266784	"Also, If we replace the maps with an image of a monument, then we could eliminate the architecture part. It would also make the article look colourful.Opinions?"	0.430940387	0.730930337
5421279	Using what? Html?	-0.291851912	0.338364328
4990595	shouldn't it be `f` and `f+4`...Could you confirm? why the `4`?	-0.216583693	0.378506629
413119	"Testing, testing, 1,2, 3, are you still alive? Where are you?"	-0.633419347	0.182763215
42182	"Hey, I am curious as to why you made <url> on the Blink-182 page.  Any specific reason?"	-0.390825296	0.288312313
6033491	"Please post the important parts of what you have now, and what you're having trouble with. Also, what does `stop-and-wait` mean?"	0.943322373	0.91110701
135284	"Wow! Tricky... and interesting. Do you need a method that works externally, or can all of the array fit comfortably in memory?"	0.687286304	0.836910064
5281443	How is your DAL structured? Is there only one Assembly?	0.466445383	0.747406468
4963482	"Hmm It's a ""promo"" block that displays a picture with text underneath it on the left sidebar, on every page. So through your questions, Grezly, I'm perceiving that I must somehow make the home page show up as a block with a ""teaser"" underneath on every page?"	0.622820072	0.81319804
467055	"You recently edited this page. It is my view that this page is just a corporate marketing listing, there are several hundred companies that do the same job yet are not listed in Wikipedia - Do you not think that this is advertorial?"	-0.63868826	0.18077599
630160	"''SO!?!?'', what has it got to do with you?"	-2.330943114	0.000434357
1149	"This is a philosophical question, not a physics question.  Maybe there's also a Philosophy Stack Exchange?"	0.43074975	0.730840438
626678	"Yeah, at the moment. Unless there are any other dryandras on the cusp of GA-hood....?"	-0.559900759	0.211896471
4945083	I am not super familiar with android development. Can't you use java util Preferences http://download.oracle.com/javase/1.4.2/docs/api/java/util/prefs/Preferences.html ?	-0.22572656	0.373549651
552029	"brian speaks truth.  The best answer is ""don't"" followed by ""why did you want to do that?"""	-1.466338544	0.018095751
4983061	Doubt it. Why do you have PHP source stored in a MySQL database?	-0.818962892	0.121011151
2173170	"""During this update, I have the chance to turn the AI-controlled entity or make it accelerate.""  Did you really mean OR, or did you mean and/or?"	-0.337832189	0.314683706
8604636	Try using 'localhost' as your address. Does it work?	0.449552398	0.739634083
5945	"sorry, last question..alot of my fucntionality is gone(it was an autocomplete search field)...does this mean I have to add all the elements I want back into my module above? or is there a way for it to only modify what I tell it to change?"	0.523062011	0.772538067
10285	"sorry nothing related to the original question, but do you know anything about the australian electricity market? Seams quite stable, especially with all their coal easily available?"	-1.199666026	0.043281941
261795	"Instead of deletion, I'm considering simply redirecting Ponystars to <url>. Any objections?"	0.586059387	0.798767704
306314	The icon is appearing before the number and after . Can you have a look ?	0.08472513	0.5481687
343027	I could have a go. When would you need it?	0.659069553	0.826782809
2708	I'm going to say that this should probably be put on http://serverfault.com .  I believe you are wanting to set up Virtual Access Points?	-0.310190742	0.328835987
36851	"I'm curious, are you stopping at characters? Or will you eventually move onto season pages and the main page itself?"	-0.17496342	0.401313881
622353	Take a look at the speedy delete I just posted. Was that the right one to do or was an AFD called for there?	0.375708191	0.704271549
2006544	"As an aside, do you do a lot of maintenance programming... on your own code?  How large, in LOC, are the projects you are working on?"	0.473986463	0.750836206
626730	What are your intentions after two months?  Will you continue your previous deletions?	-0.255042668	0.357799577
6469214	"Is it acceptable to call it like `f2(func, *args, **kwargs)`, which in your case would be `f2(f1, 2, 2)`? Is this some kind of testing framework?"	0.471412634	0.749668401
29479	@Georg: Yes. Did you read my comments?	-1.405058627	0.02236277
4739163	"How much is ""way faster""? Have you accounted for the time difference needed to read the files in your measurements (you'll likely need a bigger read buffer for the 64MB files, and the larger files are more likely to be fragmented)?"	-0.201368833	0.386799769
6432231	Why are you using jQuery and not css? `.thumb:hover { border: 1px solid #000 }`?	-0.153901531	0.412990355
602055	How many times do I have to revert you before you stop? Do you want to get blocked?	-2.708516643	5.46E-05
423432	"Sorry, I've moved a number of articles and thought I did it correctly. How is moving done properly without losing the edit history?"	0.868239736	0.892575627
406045	"Well, you leaved me also curious. Why was it not appropriate?"	-0.727552687	0.149318442
231174	Don't you think it's taken too far back to be of any use? Do we have any alternatives?	-0.487759426	0.24296424
6905449	Any more incite from either of you? Or anyone else for that matter?	-0.65078994	0.17626324
25873	"There's a lot of ***not* Mac OS X specific** answers, which is a requirement outlined in the question. Should the answers be revisited or the question edited?"	-0.266062944	0.351939334
620420	"Perhaps these articles should be nominated for deletion. A blue belt is far from a notable BJJ player; Google returns 594 results for him, many of which might not even be the Barry Ley in question; and as for the Blaggers article: I don't see any articles on the higher-selling books you mention, why does this one deserve it?"	-0.712024972	0.154534254
64076	Not sure I understand the question. Could you try and explain please? :)	0.265874579	0.647960789
8060241	Are there any additional assumptions? E.g. O(1) size for the set of point-to nodes?	0.275714007	0.653164131
3378	"I can't tell if you're asking how a programmer can ""break in"" to the industry (convincing game companies they've got what it takes even if their experience is in financial software or something), or how a game programmer can get a non-game programming job (convincing other people that game programmers don't just play games all day but they actually have real programming skills). Which is it?"	0.351920508	0.692427718
1705885	"what do you mean by 'events'? string data like from calls to TRACE, software events (dll load/unload) or hardware events (device plug/unplug)?"	2.48E-05	0.50001415
2274	"What platform? Mac, Windows, Linux?"	-0.672316729	0.168413771
5662503	Are we allowed to use a lookup table?  How big can it be?	0.266431608	0.648256113
3867	Have you tried simply turning your muffins at some point in the baking process?	-0.643907898	0.17882076
13509	This seems really specific to this particular program. Does it come with a manual?	0.24694178	0.637871051
810078	I think your best option would be to redesign so that you don't have to do this. What is this design intended to accomplish?	0.56186005	0.788913555
587576	Does it work for multiple OT games?  Or should all OT's be combined into one box?	0.10445649	0.559311384
55892	"My bot finally got past the connection errors I've been getting and spit out the largest 4,000 articles in sorted order for this. Would you like to take a short break while I replace the first page with them and manually mark all of the already-checked ones as done?"	0.458414152	0.743726641
5305766	How are you defining uniqueness?  Whether they contain the exact same words but order doesn't matter?	-0.055879781	0.468186924
55457	"""Hablo ingles?"".  ROFLMAO?"	-1.135082398	0.052450266
445252	"The policy is tricky - I guess it comes down to whether or not you think the account is going to be disruptive, and whether it is appropriate to guess that ahead of time.  On the other hand, looks like another overreaction to Kurt, in my opinion - what do you think?"	0.046119005	0.526265027
3913959	"what is the expected number of points?  Is it a handful like 3,4,5 or could it be 20 or 100?"	0.238366018	0.633268603
105079	"COI, it does not say you are not allowed editing article, but pls answer questions so other editors know, it is not usual to me, an editor spends much time to put trivia in articles of relative biographies and compare David Sheffield Bell w/ Sigmund Freud??"	-0.301610518	0.333280661
6840308	"Why do you change from `print` to `printf` when you print to a filehandle? (Also, why are you still using global `FILEHANDLE`s instead of lexically scoped variables?)"	-0.110262899	0.437418143
8723	I gotta ask...why would you replace your speaker wire once a year?	-0.943117323	0.088940132
168298	"How about this: ""Probably a lot, I had better get started (pull out a pad and pencil) What will you be eating for dinner tonight? (start writing) Okay, well I better get on the phone to find out about everyone else, what is the long distance code for your phones?"""	1.077148399	0.938071411
565479	"I started working on missing translations of news titles inside citations, but discovered that square brackets leave an ugly residue, while round ones may not be optimal, since they clash visually with the ""language"" ones. Would it be acceptable to just use the English version as title?"	0.540559197	0.780010129
626868	"uh, okay lol :)  no, i dont think i am (although i dont remember drinking any at all..), and um? okay?"	-0.725717806	0.149928587
8077833	I put your code in a [fiddle](http://jsfiddle.net/JDrb8/) but I don't see the next or previous arrows. Am I missing something?	0.40885731	0.720417384
120	"This seems OT?  @LBushkin, do you think this would be the right site for this kind of question?"	-1.881490836	0.003595749
2309529	"What language is the Sql Client, what kind of data access? ADO.Net, ODBC, an ORM?"	-0.063814068	0.463681555
533260	"Well, I do have one question. If I were to come across a page that I would normally mark as a CSD- like copyright infringement, etc, as an admin can I just delete it or do I need to mark it CSD and ask another opinion?"	0.116285613	0.565969649
3786	"Hello, Ruben; welcome on _Drupal Answers_. For which Drupal version are you asking the question?"	1.4410887	0.980238418
